Title,Note,URL,Tags,Comment
4BFC,,https://www.google.com/maps/place/4BFC/data=!4m2!3m1!1s0x60188db18eec42bd:0xe899a99fcc8a097c,,
NINETEEN EIGHTY FIVE JP,,https://www.google.com/maps/place/NINETEEN+EIGHTY+FIVE+JP/data=!4m2!3m1!1s0x6018f94459090a27:0x17344bdb8a11a246,,
the Apartment,,https://www.google.com/maps/place/the+Apartment/data=!4m2!3m1!1s0x6018ee473f5aaaab:0x988cd1d8a3f1e356,,
REFLEX,,https://www.google.com/maps/place/REFLEX/data=!4m2!3m1!1s0x60188b48b3615551:0xa10a5c52b3e88090,,
CC STORE,,https://www.google.com/maps/place/CC+STORE/data=!4m2!3m1!1s0x60188d006fbdc663:0xf263cf840b9ee223,,
00,,https://www.google.com/maps/place/00/data=!4m2!3m1!1s0x60188d54ce726891:0x481a618b6f4c43fd,,
GREY,,https://www.google.com/maps/place/GREY/data=!4m2!3m1!1s0x6003710aece204eb:0x83e5ccef6a0fb912,,
MIDI,,https://www.google.com/maps/place/MIDI/data=!4m2!3m1!1s0x60188d003fc5f8c9:0xd74e4793128960,,
A.A VINTAGE TOKYO,,https://www.google.com/maps/place/A.A+VINTAGE+TOKYO/data=!4m2!3m1!1s0x60188d682c232dbb:0xea221febacc55c9b,,
Sokkyou,,https://www.google.com/maps/place/Sokkyou/data=!4m2!3m1!1s0x6018f27d0060aea1:0x192c1b94b399826e,,
無人古着フクオウル24H,,https://www.google.com/maps/place/%E7%84%A1%E4%BA%BA%E5%8F%A4%E7%9D%80%E3%83%95%E3%82%AF%E3%82%AA%E3%82%A6%E3%83%AB24H/data=!4m2!3m1!1s0x6018efc8063bf7f7:0xe42a917e27ee161e,,
Jesus Judas,,https://www.google.com/maps/place/Jesus+Judas/data=!4m2!3m1!1s0x6018f390328ed00f:0x684e53635d6e497c,,
ETHNIC TOKYO,,https://www.google.com/maps/place/ETHNIC+TOKYO/data=!4m2!3m1!1s0x60188eb160ace95f:0x9969341d6621b6a,,
HOOKED,,https://www.google.com/maps/place/HOOKED/data=!4m2!3m1!1s0x60188b5e94959fc3:0x6659f8e934ab7c93,,
Arms Clothing Store 青山,,https://www.google.com/maps/place/Arms+Clothing+Store+%E9%9D%92%E5%B1%B1/data=!4m2!3m1!1s0x60188b2d5e8cfb81:0x1280754d548fb6f9,,
SUPER LOVE MARKET,,https://www.google.com/maps/place/SUPER+LOVE+MARKET/data=!4m2!3m1!1s0x60188bfdd0cae19d:0xb58fcc1bed5f6cfb,,
MA STORE,,https://www.google.com/maps/place/MA+STORE/data=!4m2!3m1!1s0x6018f35be1b21a1b:0x8d5f050c085bdcad,,
YAURAN,,https://www.google.com/maps/place/YAURAN/data=!4m2!3m1!1s0x6018f38eef695225:0x87047c925281b02e,,
えん -en-,,https://www.google.com/maps/place/%E3%81%88%E3%82%93+-en-/data=!4m2!3m1!1s0x6018f306d2e7d681:0xed29637967021486,,
SWANK,,https://www.google.com/maps/place/SWANK/data=!4m2!3m1!1s0x6018f36c740a4bd7:0xc319a5294e83453b,,
Young,,https://www.google.com/maps/place/Young/data=!4m2!3m1!1s0x6018f3458a6f1dcf:0xb79bb604a3a68c18,,
faye_project,,https://www.google.com/maps/place/faye_project/data=!4m2!3m1!1s0x60188b000c1d2681:0x61103522d2a350f9,,
BLACX BOX,,https://www.google.com/maps/place/BLACX+BOX/data=!4m2!3m1!1s0x60188d003686a93b:0x515f3918b697be6f,,
coys clothing store,,https://www.google.com/maps/place/coys+clothing+store/data=!4m2!3m1!1s0x6018f3126a3b7b8b:0xf19c3295f6de0877,,
CASE used &select,,https://www.google.com/maps/place/CASE+used+%26select/data=!4m2!3m1!1s0x6018f262b0bc876d:0x8eca732e7d66023f,,
BACKDOOR / SUPPLY online store,,https://www.google.com/maps/place/BACKDOOR+%2F+SUPPLY+online+store/data=!4m2!3m1!1s0x6018f3498533fb55:0x768dd4fbb0b8ce87,,
3-chōme-13-9 Kyōjima,threedots,https://www.google.com/maps/place/3-ch%C5%8Dme-13-9+Ky%C5%8Djima/data=!4m2!3m1!1s0x60188f2fdcb09c3f:0x7609cbf8c97c0ecc,,
LAYYER,,https://www.google.com/maps/place/LAYYER/data=!4m2!3m1!1s0x6018f31d35784bed:0x6d274e1b6183f1fc,,
古着屋 Inity,,https://www.google.com/maps/place/%E5%8F%A4%E7%9D%80%E5%B1%8B+Inity/data=!4m2!3m1!1s0x355aa306099d5139:0x21be195d832e1807,,
2HEADS,,https://www.google.com/maps/place/2HEADS/data=!4m2!3m1!1s0x6000e7007013ba57:0xb41f7e7ce9a7882d,,
N id Tokyo,,https://www.google.com/maps/place/N+id+Tokyo/data=!4m2!3m1!1s0x60188ca8989805c1:0xd378e5b44c07a16f,,
古着屋K2 〜Coffee × Secondhand〜 | 台東区浅草,,https://www.google.com/maps/place/%E5%8F%A4%E7%9D%80%E5%B1%8BK2+%E3%80%9CCoffee+%C3%97+Secondhand%E3%80%9C+%7C+%E5%8F%B0%E6%9D%B1%E5%8C%BA%E6%B5%85%E8%8D%89/data=!4m2!3m1!1s0x60188f7b871a02d3:0xc2ea40c40dbd7325,,
Maison vintage clothing,,https://www.google.com/maps/place/Maison+vintage+clothing/data=!4m2!3m1!1s0x60188ffce3d5372b:0xf5002070cbb54d5d,,
NEOTENY,,https://www.google.com/maps/place/NEOTENY/data=!4m2!3m1!1s0x60188f2b4b984355:0xaa593c70de920600,,
HINOYA,,https://www.google.com/maps/place/HINOYA/data=!4m2!3m1!1s0x60188e9e5250ca21:0x6db3554cd9b3c98e,,
ray Used ＆ Select 古着 セレクトショップ,,https://www.google.com/maps/place/ray+Used+%EF%BC%86+Select+%E5%8F%A4%E7%9D%80+%E3%82%BB%E3%83%AC%E3%82%AF%E3%83%88%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97/data=!4m2!3m1!1s0x6000e7d3191fe263:0xd11b2bb6bb3187d7,,
LAF ARCHIVES,,https://www.google.com/maps/place/LAF+ARCHIVES/data=!4m2!3m1!1s0x6000e70032ad17a7:0x707f0d066da3ae28,,
Murakami Store（Tonari no Zingaro）,,https://www.google.com/maps/place/Murakami+Store%EF%BC%88Tonari+no+Zingaro%EF%BC%89/data=!4m2!3m1!1s0x6018f3d11dee2d3b:0x754ca19db336ce36,,
LVMY LND,,https://www.google.com/maps/place/LVMY+LND/data=!4m2!3m1!1s0x6018f38dfb065a2f:0x79a1e2d1c3b0beb3,,
2nd Street Musashikoyama,,https://www.google.com/maps/place/2nd+Street+Musashikoyama/data=!4m2!3m1!1s0x60188b82ede5c331:0x11c5ce49963255a8,,
"〒542-0081 Osaka, Chuo Ward, Minamisenba, 4-chōme−8−8 DAZZ COMPLEX",,"https://www.google.com/maps/place/%E3%80%92542-0081+Osaka,+Chuo+Ward,+Minamisenba,+4-ch%C5%8Dme%E2%88%928%E2%88%928+DAZZ+COMPLEX/data=!4m2!3m1!1s0x6000e71b74e7f01b:0x4f55e255ee39c12e",,
Santo-nibunno-ichi,,https://www.google.com/maps/place/Santo-nibunno-ichi/data=!4m2!3m1!1s0x6000e710660759cb:0x9eaadda34c227603,,
"〒460-0011 Aichi, Nagoya, Naka Ward, Ōsu, 3-chōme−1−36 林太陽ビル 10f",grey archives,"https://www.google.com/maps/place/%E3%80%92460-0011+Aichi,+Nagoya,+Naka+Ward,+%C5%8Csu,+3-ch%C5%8Dme%E2%88%921%E2%88%9236+%E6%9E%97%E5%A4%AA%E9%99%BD%E3%83%93%E3%83%AB+10f/data=!4m2!3m1!1s0x600370cd25cbd79b:0xf9abb2fffd4c0ab8",,
古着屋no pain no gain(ノーペインノーゲイン),,https://www.google.com/maps/place/%E5%8F%A4%E7%9D%80%E5%B1%8Bno+pain+no+gain(%E3%83%8E%E3%83%BC%E3%83%9A%E3%82%A4%E3%83%B3%E3%83%8E%E3%83%BC%E3%82%B2%E3%82%A4%E3%83%B3)/data=!4m2!3m1!1s0x60188b6d311aa183:0xd376ab4d9d6b61fe,,
OTSUMO PLAZA,,https://www.google.com/maps/place/OTSUMO+PLAZA/data=!4m2!3m1!1s0x60188bbcb5d2a5b9:0x7186651fa4ab8a49,,
ether,,https://www.google.com/maps/place/ether/data=!4m2!3m1!1s0x60188d9d38d32bdf:0x7a388856b4eb5569,,
古着屋PARER綾瀬店,,https://www.google.com/maps/place/%E5%8F%A4%E7%9D%80%E5%B1%8BPARER%E7%B6%BE%E7%80%AC%E5%BA%97/data=!4m2!3m1!1s0x60188f7fc32cc839:0xad1764ef8c843f13,,
5-chōme-18-18 Shirokanedai,Kapital,https://www.google.com/maps/place/5-ch%C5%8Dme-18-18+Shirokanedai/data=!4m2!3m1!1s0x60188b049bb04eab:0xd8f7af9675956ec1,,
AFB,,https://www.google.com/maps/place/AFB/data=!4m2!3m1!1s0x60188baa4a65d8af:0xcb90c9b73f3d57ed,,
Achuu Kyoto Vintage clothing store,,https://www.google.com/maps/place/Achuu+Kyoto+Vintage+clothing+store/data=!4m2!3m1!1s0x60010896a88b8265:0x3de6b39c29d31eec,,
USED MARKET NEXT51三国ヶ丘店,,https://www.google.com/maps/place/USED+MARKET+NEXT51%E4%B8%89%E5%9B%BD%E3%83%B6%E4%B8%98%E5%BA%97/data=!4m2!3m1!1s0x6000dba2c442cc1f:0x59afd5081d8488f5,,
TreFacStyle Waseda,,https://www.google.com/maps/place/TreFacStyle+Waseda/data=!4m2!3m1!1s0x60188dd96ef2aacd:0x4576f5ebd781761,,
TORUS,,https://www.google.com/maps/place/TORUS/data=!4m2!3m1!1s0x601d0fe564c0515b:0x825b665f0bb40d0c,,
mementos 2号店,,https://www.google.com/maps/place/mementos+2%E5%8F%B7%E5%BA%97/data=!4m2!3m1!1s0x6000e70030d2ada1:0xf867738263570478,,
mementos 1号店,,https://www.google.com/maps/place/mementos+1%E5%8F%B7%E5%BA%97/data=!4m2!3m1!1s0x6000e7054f20e7bd:0x3ae6939f07bb8aeb,,
MIN-NANO,,https://www.google.com/maps/place/MIN-NANO/data=!4m2!3m1!1s0x6018f30b2c2eb1c3:0x48c2f8d730b358db,,
PROVIDÉNCE,,https://www.google.com/maps/place/PROVID%C3%89NCE/data=!4m2!3m1!1s0x6000e7722d3b58c7:0xa5f3b559eb5b47d7,,
FRUiT used&vintage,,https://www.google.com/maps/place/FRUiT+used%26vintage/data=!4m2!3m1!1s0x5ff4e5dd040d5dab:0x881c0f705e9f6997,,
Straight vintage clothing store,,https://www.google.com/maps/place/Straight+vintage+clothing+store/data=!4m2!3m1!1s0x5ff4c9549df155eb:0x812b4869b50fe7cf,,
酔服屋 YOUFUKUYA,,https://www.google.com/maps/place/%E9%85%94%E6%9C%8D%E5%B1%8B+YOUFUKUYA/data=!4m2!3m1!1s0x60188d55ecb2229f:0x57c2945f9a9e2b6b,,
CLEO（クレオ）MEN'S 大宮店,,https://www.google.com/maps/place/CLEO%EF%BC%88%E3%82%AF%E3%83%AC%E3%82%AA%EF%BC%89MEN'S+%E5%A4%A7%E5%AE%AE%E5%BA%97/data=!4m2!3m1!1s0x6018c140e9c8af93:0x616e8c641de540fd,,
Boo-Bee,,https://www.google.com/maps/place/Boo-Bee/data=!4m2!3m1!1s0x6018c1406df0e9b7:0x92360477192da1b1,,
BRACKETS,,https://www.google.com/maps/place/BRACKETS/data=!4m2!3m1!1s0x6018f509d1fc9d25:0x16355f448baa0acd,,
BEATNIK GROOVE STORE,,https://www.google.com/maps/place/BEATNIK+GROOVE+STORE/data=!4m2!3m1!1s0x6018efd0ab8f05f3:0xdc61402a1c79c124,,
ビートニク（ＢＥＡＴＮＩＫ）,,https://www.google.com/maps/place/%E3%83%93%E3%83%BC%E3%83%88%E3%83%8B%E3%82%AF%EF%BC%88%EF%BC%A2%EF%BC%A5%EF%BC%A1%EF%BC%B4%EF%BC%AE%EF%BC%A9%EF%BC%AB%EF%BC%89/data=!4m2!3m1!1s0x60188d1c0da12bc7:0xcc485a0c6fcbf098,,
iPsum,,https://www.google.com/maps/place/iPsum/data=!4m2!3m1!1s0x60188bf698497c53:0x7af2e317de8d56c3,,
VOIRY STORE,,https://www.google.com/maps/place/VOIRY+STORE/data=!4m2!3m1!1s0x60188b3aabfdb195:0x74bb96bd27889e61,,
"Beady Antiques, Cafe",,"https://www.google.com/maps/place/Beady+Antiques,+Cafe/data=!4m2!3m1!1s0x6018f4d6e92657af:0xe43293f07890630d",,
Nepenthes Tokyo,,https://www.google.com/maps/place/Nepenthes+Tokyo/data=!4m2!3m1!1s0x60188ca0ddb86b47:0xa90627069c01784e,,
any penny,,https://www.google.com/maps/place/any+penny/data=!4m2!3m1!1s0x6018f4cd09b42713:0xae128250daa26b7a,,
TRAMPOT,,https://www.google.com/maps/place/TRAMPOT/data=!4m2!3m1!1s0x60188b35a99dc3d5:0x12e168261cfbc480,,
WORN,,https://www.google.com/maps/place/WORN/data=!4m2!3m1!1s0x6018f5d26ecef005:0x505dec3a7717f140,,
Risaikurushoppu Bekutoru Yutenjiten,,https://www.google.com/maps/place/Risaikurushoppu+Bekutoru+Yutenjiten/data=!4m2!3m1!1s0x60188b34e47dfe1d:0x515ad0f04f0d15d9,,
SEIN,,https://www.google.com/maps/place/SEIN/data=!4m2!3m1!1s0x60188b35a9d3d059:0x784bb80fea38d0e5,,
DETOUR -discover for new archives-,,https://www.google.com/maps/place/DETOUR+-discover+for+new+archives-/data=!4m2!3m1!1s0x601f4f69f656bc6f:0xc85a48c97626d680,,
KOH'S LICK CURRO コウズリッククロ,,https://www.google.com/maps/place/KOH'S+LICK+CURRO+%E3%82%B3%E3%82%A6%E3%82%BA%E3%83%AA%E3%83%83%E3%82%AF%E3%82%AF%E3%83%AD/data=!4m2!3m1!1s0x60188ca10bb2d995:0x85a58dfd91567f7a,,
2k540 Aki-Oka Artisan,,https://www.google.com/maps/place/2k540+Aki-Oka+Artisan/data=!4m2!3m1!1s0x60188ea0b60f30af:0xf1c7be64d36acd23,,
TOKYO PiXEL,,https://www.google.com/maps/place/TOKYO+PiXEL/data=!4m2!3m1!1s0x60188eb8693eaac9:0x806c4f738e48ede3,,
KONCENT,,https://www.google.com/maps/place/KONCENT/data=!4m2!3m1!1s0x60188eb701c59085:0x33dff03164c0c7bb,,
kakimori,,https://www.google.com/maps/place/kakimori/data=!4m2!3m1!1s0x60188eb76fa43163:0xb699bf7094072235,,
AMPLI Vacuum Tube Laboratory Vintage & Things,,https://www.google.com/maps/place/AMPLI+Vacuum+Tube+Laboratory+Vintage+%26+Things/data=!4m2!3m1!1s0x60188f4046a9b7ab:0xba327f1bf51339c2,,
raul general store,,https://www.google.com/maps/place/raul+general+store/data=!4m2!3m1!1s0x60188ffc4178abc1:0xfcd0f3ddb2ed0df1,,
Black Ribbit,,https://www.google.com/maps/place/Black+Ribbit/data=!4m2!3m1!1s0x60188f5907aee845:0xc86f85228959d67,,
sick vintage punk&rock n roll gear,,https://www.google.com/maps/place/sick+vintage+punk%26rock+n+roll+gear/data=!4m2!3m1!1s0x60188d8ee43671ff:0xd9f381c25d56d423,,
ヴィンテージカイトリオレゴン,,https://www.google.com/maps/place/%E3%83%B4%E3%82%A3%E3%83%B3%E3%83%86%E3%83%BC%E3%82%B8%E3%82%AB%E3%82%A4%E3%83%88%E3%83%AA%E3%82%AA%E3%83%AC%E3%82%B4%E3%83%B3/data=!4m2!3m1!1s0x6018f39c5d6a3c35:0x68b79d9ef3a49270,,
Prophet,,https://www.google.com/maps/place/Prophet/data=!4m2!3m1!1s0x600108915fdac121:0x168554c5e57bef06,,
used＆clothing memento,,https://www.google.com/maps/place/used%EF%BC%86clothing+memento/data=!4m2!3m1!1s0x602285da4bf0fe01:0xc3a031822f4a5a73,,
SixDix,,https://www.google.com/maps/place/SixDix/data=!4m2!3m1!1s0x6018892842702251:0x9bc5de12b7b802c4,,
Taurus,,https://www.google.com/maps/place/Taurus/data=!4m2!3m1!1s0x6018894054d8e4e1:0xf95b54349ddd5fc4,,
CHAPERONI vintage clothing store,,https://www.google.com/maps/place/CHAPERONI+vintage+clothing+store/data=!4m2!3m1!1s0x6018896964dc99f1:0x7e4cfb34ee17b94b,,
FAAR,,https://www.google.com/maps/place/FAAR/data=!4m2!3m1!1s0x60188996c1e6b1d3:0xa49e6d6cec64a95f,,
MUD,,https://www.google.com/maps/place/MUD/data=!4m2!3m1!1s0x6018f366c60bc5e3:0x567c49cc041602a5,,
Aum vintage,,https://www.google.com/maps/place/Aum+vintage/data=!4m2!3m1!1s0x6018f5b0dd02d95b:0x97d1c1325ca1560c,,
BUY＆SELL フクウロ明大前店,,https://www.google.com/maps/place/BUY%EF%BC%86SELL+%E3%83%95%E3%82%AF%E3%82%A6%E3%83%AD%E6%98%8E%E5%A4%A7%E5%89%8D%E5%BA%97/data=!4m2!3m1!1s0x6018f363ad076957:0xc79e9016133b8b31,,
Good On -flagship shop-,,https://www.google.com/maps/place/Good+On+-flagship+shop-/data=!4m2!3m1!1s0x60188b3e4f4059b3:0x6caa6fa9fd03e792,,
Christopher Nemeth,,https://www.google.com/maps/place/Christopher+Nemeth/data=!4m2!3m1!1s0x60188ca18d86d1f3:0x6b6f5c9fbf5d148a,,
kindal harajuku second hand store,,https://www.google.com/maps/place/kindal+harajuku+second+hand+store/data=!4m2!3m1!1s0x60188ca363294bbd:0x94284877118e8e43,,
GR8,,https://www.google.com/maps/place/GR8/data=!4m2!3m1!1s0x60188ca493456bf5:0xccad5c0b8510e156,,
TOGA XTC Harajuku,,https://www.google.com/maps/place/TOGA+XTC+Harajuku/data=!4m2!3m1!1s0x60188ca4e3c55555:0xf4e6bdfa69f7b9e6,,
NUBIAN HARAJUKU,,https://www.google.com/maps/place/NUBIAN+HARAJUKU/data=!4m2!3m1!1s0x60188ca312fdf5ab:0x95a9c2033fadd4a8,,
fethers goffa x,,https://www.google.com/maps/place/fethers+goffa+x/data=!4m2!3m1!1s0x60188cbcd84683f7:0x715625a87b3c02fc,,
#FFFFFFT SENDAGAYA（シロティ千駄ヶ谷),,https://www.google.com/maps/place/%23FFFFFFT+SENDAGAYA%EF%BC%88%E3%82%B7%E3%83%AD%E3%83%86%E3%82%A3%E5%8D%83%E9%A7%84%E3%83%B6%E8%B0%B7)/data=!4m2!3m1!1s0x60188cbc49633771:0x1ae7182bd35ba156,,
BIG LOVE Records,,https://www.google.com/maps/place/BIG+LOVE+Records/data=!4m2!3m1!1s0x60188cbd210d0b8d:0x3fa6ca2e553f0e04,,
THE ELEPHANT,,https://www.google.com/maps/place/THE+ELEPHANT/data=!4m2!3m1!1s0x60188d3e5199db31:0x6559da232505a75d,,
BRAND COLLECT OMOTESANDO,,https://www.google.com/maps/place/BRAND+COLLECT+OMOTESANDO/data=!4m2!3m1!1s0x60188df11c8c3cf5:0xc86f1d7d441366b6,,
AMORE Wardrobe & Archive,,https://www.google.com/maps/place/AMORE+Wardrobe+%26+Archive/data=!4m2!3m1!1s0x60188d5ea8f76175:0xa9b1f840d3281f3,,
KIT VINTAGE,,https://www.google.com/maps/place/KIT+VINTAGE/data=!4m2!3m1!1s0x60188b91af81d237:0x1fa12c684452021,,
SMALL TRADES SHINYAKOZUKA シンヤコヅカ,,https://www.google.com/maps/place/SMALL+TRADES+SHINYAKOZUKA+%E3%82%B7%E3%83%B3%E3%83%A4%E3%82%B3%E3%83%85%E3%82%AB/data=!4m2!3m1!1s0x60188b85be129f59:0x914feea84f7e5c82,,
yeah/イエー,,"https://www.google.com/maps/search/35.7060638,139.5777905",,
TreFacStyle Kichijoji,,https://www.google.com/maps/place/TreFacStyle+Kichijoji/data=!4m2!3m1!1s0x6018efd6415da39d:0xe2376d23da8a3844,,
ADULT used&select,,https://www.google.com/maps/place/ADULT+used%26select/data=!4m2!3m1!1s0x6018eff7a792c487:0x43e9db11600521cf,,
N.VINTAGE,,https://www.google.com/maps/place/N.VINTAGE/data=!4m2!3m1!1s0x6018efa9ae2c6375:0xfbd95a8eda7c9a45,,
Kindal Kichijoji second hand store,,https://www.google.com/maps/place/Kindal+Kichijoji+second+hand+store/data=!4m2!3m1!1s0x6018ee48bda20269:0xb3172b40715cd307,,
Caliente Vintage Culture,,https://www.google.com/maps/place/Caliente+Vintage+Culture/data=!4m2!3m1!1s0x6018ef5749aac749:0xfc8cfe2e76de1b88,,
iti vintage clothing & humor,,https://www.google.com/maps/place/iti+vintage+clothing+%26+humor/data=!4m2!3m1!1s0x6018ef9784aec9e1:0x9dfa40c6fd1cbd0d,,
ensemble,,https://www.google.com/maps/place/ensemble/data=!4m2!3m1!1s0x6018ee37e1eec9d9:0xdac13eee8e5d0ba6,,
ETO select & vintage,,https://www.google.com/maps/place/ETO+select+%26+vintage/data=!4m2!3m1!1s0x6018f38b9146ed3d:0xff1f2e2224b87d29,,
FOLLIEE. 下北沢の古着屋と見せかけて池ノ上,,"https://www.google.com/maps/search/35.6596412,139.6728802",,
mu,,"https://www.google.com/maps/search/35.6566119,139.6674299",,
RANA-MUSICA RECORD STORE,,"https://www.google.com/maps/search/35.6587782,139.6669579",,
Lost Boy Tokyo,,"https://www.google.com/maps/search/35.660824,139.668079",,
APFR TOKYO,,"https://www.google.com/maps/search/35.663354,139.6698841",,
NOILL,,"https://www.google.com/maps/search/35.660672,139.6683566",,
MONK,,https://www.google.com/maps/place/MONK/data=!4m2!3m1!1s0x6018f3dfa0e91a87:0x46a1d069949df0f0,,
per-aah,,https://www.google.com/maps/place/per-aah/data=!4m2!3m1!1s0x6018f319f760a067:0x48df09dc87d3e8e0,,
AWASE,,https://www.google.com/maps/place/AWASE/data=!4m2!3m1!1s0x60188cb2d3ca908f:0x37a900c54c9e3fe9,,
wan vintage,,https://www.google.com/maps/place/wan+vintage/data=!4m2!3m1!1s0x6018f3e6d1e4d78b:0x9ca344367d1f6cf8,,
ayahuasca_clothes,,https://www.google.com/maps/place/ayahuasca_clothes/data=!4m2!3m1!1s0x6018f3051aa3e591:0xdb775fa10cf2fc14,,
BEGGARS BANQUET SHOP & CAFE,,https://www.google.com/maps/place/BEGGARS+BANQUET+SHOP+%26+CAFE/data=!4m2!3m1!1s0x601ef3cc68cee3bb:0x45000c17047db8b9,,
Tanagocolotus Kobe,,https://www.google.com/maps/place/Tanagocolotus+Kobe/data=!4m2!3m1!1s0x60008efdc1df4d13:0x474e7f0f2ca2d0de,,
PUKUI,,https://www.google.com/maps/place/PUKUI/data=!4m2!3m1!1s0x60008f83c34f6169:0x181e1e574f20fb72,,
UZU,,https://www.google.com/maps/place/UZU/data=!4m2!3m1!1s0x6018f537f7e5db7d:0xdbcfe828d8e4f6c8,,
LANTIKI CENTRAAAAAL TOKYO,,https://www.google.com/maps/place/LANTIKI+CENTRAAAAAL+TOKYO/data=!4m2!3m1!1s0x60188ca0e7321dff:0x7356759aba260b5b,,
entrance [Gabber],,https://www.google.com/maps/place/entrance+%5BGabber%5D/data=!4m2!3m1!1s0x6018f35af2fbfd13:0x56d277280651aeed,,
STAGE,,https://www.google.com/maps/place/STAGE/data=!4m2!3m1!1s0x60188d5250224ed1:0x825ebdd115b7985e,,
Moore Tokyo,,https://www.google.com/maps/place/Moore+Tokyo/data=!4m2!3m1!1s0x60188d81668f38ef:0xeba4a676834fc9cc,,
pp9(ピーピーナイン),,https://www.google.com/maps/place/pp9(%E3%83%94%E3%83%BC%E3%83%94%E3%83%BC%E3%83%8A%E3%82%A4%E3%83%B3)/data=!4m2!3m1!1s0x60188b60464c485d:0xe664d04c99e48051,,
THE CUT UP,,https://www.google.com/maps/place/THE+CUT+UP/data=!4m2!3m1!1s0x6018f5a12f593f11:0xb6fa895cb00e76fc,,
AnchoR vintage,,https://www.google.com/maps/place/AnchoR+vintage/data=!4m2!3m1!1s0x60185ce10d84d433:0xfe6d0594e11b30a1,,
British wax-jacket market ZUSHI headquarters,,https://www.google.com/maps/place/British+wax-jacket+market+ZUSHI+headquarters/data=!4m2!3m1!1s0x6018f31af8a3a4a3:0xc01a026d2392ee12,,
recollection vintage,,https://www.google.com/maps/place/recollection+vintage/data=!4m2!3m1!1s0x3540f54e24be27db:0xbd44160ce2f8efda,,
